Superstrate_thickness,Frequency10,Frequency01
1600,2.492972806,3.225513296
1600,2.492982511,3.225507893
1600,2.492973131,3.225505596
1600,2.492980124,3.225508548
1600,2.492975586,3.225510826
1600,2.492979418,3.225511527
1600,2.492974137,3.225512208
1600,2.492980627,3.225513582
1600,2.492976958,3.225507862
1600,2.492981748,3.22551384
1600,2.492973947,3.225504401
1600,2.492978178,3.225512477
1600,2.492982183,3.225505484
1600,2.492979026,3.225509163
1600,2.492976803,3.225505772
1600,2.492981812,3.225508603
1600,2.492982676,3.225504358
1600,2.492977982,3.225506175
1600,2.492974664,3.225509363
1600,2.492981719,3.22550739
1600,2.492981895,3.22550862
1600,2.492975279,3.225505916
1600,2.492981657,3.225512751
1600,2.492976075,3.225506399
1600,2.492981152,3.225509109
1600,2.492981808,3.225507798
1600,2.492977035,3.225512872
1600,2.492975584,3.225504037
1600,2.492973849,3.225511436
1600,2.492974994,3.225512278
1600,2.492973725,3.225511665
1600,2.492973519,3.225512843
1600,2.49297728,3.22550631
1600,2.492974103,3.225511878
1600,2.49297853,3.225506348
1600,2.492975002,3.225510799
1600,2.492982265,3.22550532
1600,2.492979307,3.225511315
1600,2.492974057,3.225509252
1600,2.492980548,3.225512935
1600,2.492982056,3.225505277
1600,2.492979691,3.22550925
1600,2.492974164,3.225504825
1600,2.492976168,3.225508254
1600,2.492979665,3.225509723
1600,2.492976641,3.225506125
1600,2.492973281,3.225505243
1600,2.492978819,3.225512001
1600,2.492973359,3.225508708
1600,2.492978827,3.225513576
1600,2.492976173,3.225509407
1600,2.492980931,3.225508396
1600,2.492976634,3.225504577
1600,2.492977865,3.22551118
1600,2.492976403,3.225506017
1600,2.492982767,3.22550992
1600,2.492981523,3.225512207
1600,2.492982739,3.22550831
1600,2.492975098,3.225504988
1600,2.492979218,3.225511275
1600,2.492974865,3.225508229
1600,2.492980168,3.225510656
1600,2.492976869,3.225504063
1600,2.492976234,3.225505194
1600,2.492974964,3.225507836
1600,2.492979108,3.225509102
1600,2.492974953,3.225512216
1600,2.492973117,3.225510025
1600,2.492973867,3.225509644
1600,2.492975165,3.225507968
1600,2.492973944,3.225510421
1600,2.492976459,3.225505455
1600,2.492980237,3.225511325
1600,2.492973865,3.225505608
1600,2.492980949,3.225510067
1600,2.492975423,3.225513555
1600,2.492981274,3.225506122
1600,2.492974076,3.225507738
1600,2.492978164,3.225506648
1600,2.492973416,3.225507794
1600,2.492978642,3.225507286
1600,2.49298135,3.225504853
1600,2.492977043,3.225510142
1600,2.492981106,3.225507553
1600,2.492973549,3.225510393
1600,2.492978186,3.22550667
1600,2.492975029,3.225513664
1600,2.492975714,3.225504593
1600,2.492974586,3.225505725
1600,2.49298011,3.225511051
1600,2.492980192,3.225513607
1600,2.492981985,3.225513954
1600,2.492976953,3.225510534
1600,2.492977338,3.225505209
1600,2.492978017,3.22551196
1600,2.492979563,3.225510876
1600,2.49297743,3.225508987
1600,2.492981723,3.225513934
1600,2.492981964,3.225508385
1600,2.49297966,3.225506959
1600,2.492977762,3.225507852
1600,2.492974814,3.225509092
1600,2.492977063,3.225507669
1600,2.49298279,3.225510401
1600,2.492974495,3.225511223
1600,2.492981494,3.225512616
1600,2.492978507,3.225510934
1600,2.49298203,3.225511126
1600,2.492979966,3.225504074
1600,2.492974319,3.225506071
1600,2.492977228,3.225512654
1600,2.49297906,3.225512211
1600,2.492976723,3.225510455
1600,2.492981133,3.225513451
1600,2.492978257,3.225509172
1600,2.492976559,3.225510285
1600,2.492976551,3.225509761
1600,2.492982058,3.225507729
1600,2.492974794,3.225513033
1600,2.492982556,3.225506371
1600,2.492975775,3.225510089
1600,2.49298071,3.225513282
1600,2.492976445,3.225505249
1600,2.492980563,3.225510513
1600,2.492975247,3.225504936
1600,2.492973243,3.225511195
1600,2.492978646,3.225504009
1600,2.492975261,3.225509333
1600,2.49297809,3.225509049
1600,2.492974807,3.225504756
1600,2.492976648,3.225507067
1600,2.492978031,3.225509855
1600,2.49297614,3.225508605
1600,2.492978109,3.22551377
1600,2.492974772,3.225505565
1600,2.492979164,3.225504619
1600,2.492973584,3.225506396
1600,2.492975942,3.225507134
1600,2.492979616,3.225505532
1600,2.492973524,3.225509214
1600,2.492976198,3.225504319
1600,2.492974173,3.225512582
1600,2.492973337,3.225506472
1600,2.492975234,3.225504207
1600,2.492975031,3.225509742
1600,2.492973269,3.225507468
1600,2.492973987,3.225508649
1600,2.492976653,3.225512791
1600,2.492973257,3.225507589
1600,2.492976863,3.225504692
1600,2.492976772,3.225509392
1600,2.492977191,3.225511573
1600,2.492974945,3.225506285
1600,2.492982037,3.225510694
1600,2.492982645,3.225508619
1600,2.492980239,3.225511443
1600,2.492981887,3.225504827
1600,2.492982175,3.225511748
1600,2.492978641,3.225513933
1600,2.492975352,3.225512468
1600,2.492980631,3.225512577
1600,2.492982785,3.225505619
1600,2.492981779,3.225504924
1600,2.492977794,3.225513706
1600,2.49297963,3.225505618
1600,2.492980983,3.225508906
1600,2.492972963,3.225508936
1600,2.492978931,3.225509232
1600,2.492972818,3.22550885
1600,2.4929771,3.225508141
1600,2.492980052,3.225507797
1600,2.492978094,3.22550431
1600,2.492980185,3.225511838
1600,2.492978885,3.225506593
1600,2.492977914,3.225508951
1600,2.492972827,3.225507628
1600,2.492976171,3.225513548
1600,2.49297926,3.225513162
1600,2.492980833,3.225505467
1600,2.492980722,3.225508782
1600,2.492975145,3.225509276
1600,2.492978484,3.225508371
1600,2.492981877,3.225507886
1600,2.492975413,3.225506682
1600,2.492978759,3.225510236
1600,2.492979673,3.225505395
1600,2.492981076,3.225505902
1600,2.492979002,3.225509485
1600,2.49298004,3.225510849
1600,2.492981325,3.225511367
1600,2.492981733,3.225510254
1600,2.492978547,3.225507086
1600,2.492978878,3.225509405
1600,2.492974803,3.225505331
1600,2.492978713,3.225511974
1600,2.492981799,3.225506673
1600,2.492972929,3.225512371
1600,2.492980021,3.225508398
1600,2.492976758,3.225508875
1600,2.49297349,3.225506943
1600,2.492982106,3.225505472
1600,2.492978665,3.225504843
1600,2.492980225,3.225513771
1600,2.492981915,3.225513927
1600,2.492978845,3.22551008
1600,2.492974994,3.225512719
1600,2.492974922,3.225512489
1600,2.492982078,3.225506079
1600,2.49297452,3.225506259
1600,2.492975469,3.225510629
1600,2.492973373,3.225507321
1600,2.492974954,3.225512362
1600,2.492980865,3.225504585
1600,2.492981013,3.225508062
1600,2.492975029,3.225504157
1600,2.492973397,3.225505993
1600,2.492979736,3.225511314
1600,2.492973231,3.225511567
1600,2.492982274,3.225506965
1600,2.492976601,3.225504622
1600,2.492975012,3.225510012
1600,2.492976042,3.225509012
1600,2.492975957,3.225510821
1600,2.492981736,3.225507134
1600,2.492979068,3.225509818
1600,2.492973009,3.225511803
1600,2.492975508,3.22550638
1600,2.492980987,3.225512837
1600,2.492977404,3.225505823
1600,2.492976953,3.225508801
1600,2.492974247,3.225507628
1600,2.492979141,3.225510188
1600,2.492978579,3.225504265
1600,2.492975776,3.225504624
1600,2.492978131,3.225513376
1600,2.492981601,3.225511923
1600,2.492980511,3.225512374
1600,2.492980077,3.225512353
1600,2.492977428,3.22550907
1600,2.492980322,3.225510982
1600,2.492980817,3.225512668
1600,2.492981804,3.225513279
1600,2.49297327,3.225509276
1600,2.492974154,3.225506791
1600,2.492981894,3.225513601
1600,2.49298152,3.225507889
1600,2.492975936,3.225510738
1600,2.492980282,3.225511337
1600,2.49298026,3.225510449
1600,2.492974701,3.225508584
1600,2.492975574,3.225511398
1600,2.492981897,3.225510298
1600,2.492978819,3.225513685
1600,2.492979916,3.225506468
1600,2.49298021,3.225511408
1600,2.492975229,3.225512135
1600,2.492978143,3.225507872
1600,2.492982573,3.225504029
1600,2.492976438,3.225508943
1600,2.492980011,3.225505564
1600,2.492973059,3.225512663
1600,2.492976809,3.225513834
1600,2.492976769,3.225512727
1600,2.492978283,3.225512482
1600,2.492974819,3.225506917
1600,2.492976618,3.225512267
1600,2.492978893,3.225508286
1600,2.492982259,3.225506466
1600,2.492975068,3.22551191
1600,2.492978517,3.225506495
1600,2.492982478,3.225513082
1600,2.492975002,3.225513374
1600,2.492973663,3.225511306
1600,2.492978723,3.225504436
1600,2.492977977,3.225512467
1600,2.492979144,3.225505563
1600,2.492975996,3.22550514
1600,2.49297496,3.225507291
1600,2.492979943,3.225511857
1600,2.492976428,3.225510212
1600,2.492975076,3.225511628
1600,2.492976143,3.225511764
1600,2.492975006,3.22551018
1600,2.492982507,3.22551351
1600,2.49297688,3.225513121
1600,2.492972824,3.225512769
1600,2.49298138,3.225510339
1600,2.492979224,3.225512811
1600,2.4929779,3.225509068
1600,2.492973474,3.225508327
1600,2.492980617,3.225504562
1600,2.492981883,3.225504601
1600,2.492973335,3.225508224
1600,2.492979245,3.225506971
1600,2.492980414,3.225512554
1600,2.492976396,3.225505085
1600,2.492979217,3.225504071
1600,2.492980726,3.225505759
1600,2.49298041,3.22551034
1600,2.492972803,3.225511985
1600,2.49297902,3.225506617
1600,2.492975812,3.225513221
1600,2.49297963,3.22550689
1600,2.492982264,3.225510351
1600,2.492973317,3.225513921
1600,2.492982397,3.225513637
1600,2.492980935,3.225512783
1600,2.492973168,3.225507602
1600,2.492980258,3.225511822
1600,2.492977129,3.225508132
1600,2.49298169,3.225504701
1600,2.492981994,3.225508956
1600,2.492979327,3.225505592
1600,2.49298001,3.22550584
1600,2.492974528,3.22551034
1600,2.4929815,3.225511633
1600,2.492982364,3.2255081
1600,2.492981475,3.225505244
1600,2.492977376,3.225510535
1600,2.492975776,3.225513022
1600,2.492980241,3.225506499
1600,2.492975847,3.225506951
1600,2.492977418,3.225505627
1600,2.492979843,3.225506619
1600,2.49298233,3.22551064
1600,2.492979377,3.225513685
1600,2.492974786,3.225511928
1600,2.492975787,3.225510529
1600,2.49297334,3.225512762
1600,2.492974547,3.225507399
1600,2.492974772,3.225512082
1600,2.492972801,3.225510814
1600,2.492973258,3.225508648
1600,2.492980124,3.225509167
1600,2.49297654,3.225510511
1600,2.492972927,3.225506195
1600,2.492979798,3.225505876
1600,2.492980792,3.225504158
1600,2.492977015,3.225505714
1600,2.492974018,3.225505938
1600,2.492976767,3.22550932
1600,2.492976498,3.225505899
1600,2.492973926,3.225505962
1600,2.492978635,3.225513655
1600,2.492981466,3.2255057
1600,2.492980187,3.225510978
1600,2.492973614,3.225504759
1600,2.492976158,3.22550511
1600,2.49297378,3.225507826
1600,2.492977385,3.225505072
1600,2.49297596,3.225512719
1600,2.492974343,3.225508667
1600,2.492980112,3.225512195
1600,2.492981419,3.225504649
1600,2.492975708,3.225507893
1600,2.492973433,3.22551046
1600,2.492978044,3.225511487
1600,2.4929771,3.225505268
1600,2.492979553,3.225510852
1600,2.492974665,3.225512622
1600,2.492980151,3.225508952
1600,2.492981621,3.225509564
1600,2.492976494,3.22551248
1600,2.492977899,3.225508515
1600,2.492974028,3.225512278
1600,2.492982419,3.225509591
1600,2.492973614,3.225509158
1600,2.4929749,3.225504499
1600,2.492980068,3.225511677
1600,2.492980811,3.225509737
1600,2.492979244,3.225508528
1600,2.492974656,3.225513835
1600,2.49297517,3.2255094
1600,2.492976671,3.225507119
1600,2.492980755,3.225509322
1600,2.492974252,3.225512569
1600,2.492977026,3.225504196
1600,2.492974188,3.225509862
1600,2.492973438,3.225511219
1600,2.492973926,3.225509771
1600,2.492979831,3.225509292
1600,2.492976772,3.225510576
1600,2.492977095,3.225505159
1600,2.492974292,3.225512606
1600,2.492980456,3.225508732
1600,2.492972816,3.225507051
1600,2.492982411,3.225508636
1600,2.492974757,3.225509778
1600,2.49298141,3.225505952
1600,2.492975764,3.225511748
1600,2.49297587,3.225506617
1600,2.492982612,3.225504108
1600,2.492973432,3.225512386
1600,2.49297771,3.225511353
1600,2.492975509,3.22550674
1600,2.492982363,3.225512215
1600,2.492981716,3.225508575
1600,2.492974736,3.225509948
1600,2.492976817,3.225504647
1600,2.492982608,3.22550977
1600,2.492976537,3.22550788
1600,2.492972915,3.225509739
1600,2.492976689,3.225510156
1600,2.492977313,3.225509996
1600,2.492975583,3.22550798
1600,2.4929794,3.225507443
1600,2.492978813,3.225505246
1600,2.49298166,3.225513441
1600,2.492976827,3.225508596
1600,2.492982447,3.225510898
1600,2.492978875,3.225510174
1600,2.492981938,3.225506337
1600,2.492976498,3.225511913
1600,2.49297878,3.225504589
1600,2.492980351,3.22550498
1600,2.492973672,3.225513233
1600,2.492980998,3.225513605
1600,2.492977252,3.225508026
1600,2.492982723,3.225507966
1600,2.492977946,3.225508392
1600,2.492975079,3.225512331
1600,2.492977755,3.225513387
1600,2.492981455,3.225504375
1600,2.492976136,3.225512155
1600,2.49297927,3.225507845
1600,2.492975026,3.225508096
1600,2.492980704,3.22551167
1600,2.492973657,3.225506614
1600,2.492975114,3.225508891
1600,2.492973708,3.225507145
1600,2.492979379,3.225510762
1600,2.492982096,3.225506867
1600,2.492981684,3.225509755
1600,2.492977096,3.225509136
1600,2.492976825,3.225506354
1600,2.492973441,3.225513545
1600,2.492978218,3.225505818
1600,2.492972965,3.225512494
1600,2.492972863,3.2255104
1600,2.492973621,3.225510305
1600,2.492981519,3.225507952
1600,2.492975011,3.225510239
1600,2.492982312,3.225506471
1600,2.492978536,3.225506828
1600,2.492980332,3.225508537
1600,2.492980472,3.225504076
1600,2.492980536,3.225513129
1600,2.49297425,3.225509047
1600,2.492980367,3.225510378
1600,2.492977782,3.22550746
1600,2.492979807,3.225509129
1600,2.49298063,3.225512396
1600,2.492974431,3.225508551
1600,2.49297877,3.22550497
1600,2.492982689,3.225508388
1600,2.492974704,3.225507007
1600,2.492978213,3.225510528
1600,2.492976085,3.225506798
1600,2.492976885,3.225506869
1600,2.492974994,3.225506525
1600,2.492976574,3.225509089
1600,2.492977958,3.225505157
1600,2.492974922,3.22550947
1600,2.492978659,3.225512369
1600,2.492980918,3.225508565
1600,2.492974149,3.225510508
1600,2.492977446,3.225510119
1600,2.492976015,3.225510029
1600,2.492976744,3.225507027
1600,2.492972974,3.225505163
1600,2.492980365,3.225504043
1600,2.492980344,3.22550978
1600,2.492982323,3.225511343
1600,2.492980288,3.225513185
1600,2.492977514,3.225504456
1600,2.492980335,3.2255092
1600,2.492976349,3.225506235
1600,2.492973813,3.225509356
1600,2.49298213,3.225512329
1600,2.492982106,3.225510015
1600,2.492978196,3.2255061
1600,2.492975401,3.2255128
1600,2.492982758,3.225506997
1600,2.492980211,3.225504351
1600,2.492974385,3.225505085
1600,2.492974596,3.225513805
1600,2.492976713,3.225509111
1600,2.492975609,3.225506
1600,2.492974789,3.225509044
1600,2.492982249,3.225508983
1600,2.49297668,3.225505542
1600,2.492974584,3.225506408
1600,2.492978672,3.225510604
1600,2.492977622,3.22550507
1600,2.492976604,3.225508287
1600,2.492982104,3.225507441
1600,2.492980859,3.22550594
1600,2.492980842,3.225510111
1600,2.492981892,3.225511586
1600,2.492975783,3.225511651
1600,2.492980559,3.225510304
1600,2.492982569,3.225507267
1600,2.492975979,3.225508934
1600,2.492977891,3.225504435
1600,2.492976619,3.225513811
1600,2.492979508,3.225509373
1600,2.492975289,3.225508588
1600,2.492979377,3.225504455
1600,2.492973083,3.225508071
1600,2.492978084,3.225511172
1600,2.492975519,3.22551055
1600,2.492982613,3.22550842
1600,2.492977825,3.225506777
1600,2.492975354,3.22550954
1600,2.492981478,3.225512297
1600,2.492978365,3.225512281
1600,2.492976245,3.22550634
1600,2.492980001,3.225505859
1600,2.492980439,3.225511594
1600,2.492977091,3.225505239
1600,2.492974855,3.225509788
1600,2.492980131,3.225507302
1600,2.492976672,3.225504095
1600,2.492973598,3.225508962
1600,2.492974847,3.225512032
1600,2.492980741,3.225511341
1600,2.492977707,3.225512238
1600,2.492977197,3.225513658
1600,2.492974687,3.225511305
1600,2.492978592,3.225512248
1600,2.49298154,3.225507899
1600,2.492979587,3.225511927
1600,2.492980078,3.22550797
1600,2.49297923,3.225505406
1600,2.49297893,3.225506055
1600,2.492977366,3.225508527
1600,2.492980725,3.225511156
1600,2.49297565,3.225512422
1600,2.492980067,3.225506787
1600,2.492976985,3.225510726
1600,2.492974427,3.225508274
1600,2.492977448,3.225505763
1600,2.492975483,3.225505299
1600,2.492982393,3.225513466
1600,2.49297841,3.225513391
1600,2.49297824,3.225508829
1600,2.492980406,3.225505532
1600,2.49297607,3.225512669
1600,2.492979325,3.225513018
1600,2.49298061,3.22551008
1600,2.492980753,3.225512268
1600,2.492976367,3.225511371
1600,2.492976626,3.225513614
1600,2.492976165,3.225505753
1600,2.492978448,3.225506204
1600,2.49297311,3.225507616
1600,2.492975786,3.225512661
1600,2.492976269,3.22551043
1600,2.492980501,3.225513894
1600,2.49297863,3.225507091
1600,2.492974589,3.225506358
1600,2.492980363,3.225506687
1600,2.492975348,3.225507232
1600,2.492979448,3.225509632
1600,2.492979247,3.225512356
1600,2.49297732,3.225512061
1600,2.492977448,3.225506207
1600,2.492980973,3.225508268
1600,2.492979815,3.22550596
1600,2.492976723,3.225507705
1600,2.49297915,3.22550402
1600,2.492979627,3.225513047
1600,2.492972991,3.225510463
1600,2.492976665,3.225513956
1600,2.492980994,3.22550958
1600,2.492973038,3.225512722
1600,2.492979728,3.225509974
1600,2.492982167,3.225511894
1600,2.492977443,3.225512808
1600,2.492978009,3.225505558
1600,2.492974849,3.225513089
1600,2.49298043,3.225509105
1600,2.492980166,3.225505979
1600,2.492977741,3.225510893
1600,2.492979943,3.225504415
1600,2.492981973,3.225511489
1600,2.492976599,3.225509547
1600,2.492974048,3.225505023
1600,2.492976227,3.225509935
1600,2.492978457,3.225507519
1600,2.492978194,3.225504643
1600,2.492975539,3.225504307
1600,2.492977329,3.225506928
1600,2.492975982,3.225512789
1600,2.492979756,3.225504094
1600,2.492977125,3.225507391
1600,2.49297518,3.22550837
1600,2.492974882,3.225504939
1600,2.492982579,3.22550736
1600,2.492974454,3.225512061
1600,2.492977176,3.225510993
1600,2.492979942,3.225509704
1600,2.492973521,3.225511366
1600,2.492979797,3.225507509
1600,2.492976118,3.225506032
1600,2.492979623,3.225505311
1600,2.492975585,3.225504078
1600,2.492973167,3.225510478
1600,2.492978506,3.22550628
1600,2.492973095,3.225513463
1600,2.492979437,3.22550542
1600,2.492974142,3.225508108
1600,2.492973597,3.225504971
1600,2.492974241,3.225513018
1600,2.492973056,3.225512916
1600,2.492980314,3.225512124
1600,2.492973005,3.225511917
1600,2.492982288,3.225506581
1600,2.492981945,3.225512145
1600,2.492979129,3.225510596
1600,2.49297391,3.225507575
1600,2.49298243,3.225509581
1600,2.492981831,3.225510335
1600,2.492975258,3.225505939
1600,2.492978644,3.225511903
1600,2.492981719,3.225511539
1600,2.492978106,3.225511893
1600,2.492980246,3.22551032
1600,2.492981292,3.225505723
1600,2.49297773,3.22550647
1600,2.492974735,3.225507786
1600,2.492975171,3.225504224
1600,2.49297748,3.225505539
1600,2.492976533,3.225510652
1600,2.49297947,3.225506132
1600,2.492975127,3.225507657
1600,2.492973585,3.225508535
1600,2.492975733,3.225511154
1600,2.492979221,3.225512426
1600,2.492979985,3.225506501
1600,2.492978321,3.225506964
1600,2.492977059,3.225505141
1600,2.492980695,3.225508455
1600,2.492973472,3.225505414
1600,2.492973951,3.225510396
1600,2.4929763,3.225510966
1600,2.492981244,3.225512958
1600,2.492981161,3.22551271
1600,2.492980907,3.225506651
1600,2.492978713,3.225508544
1600,2.49298,3.22551242
1600,2.492979143,3.225513884
1600,2.492974898,3.225504458
1600,2.4929794,3.225507576
1600,2.492982355,3.225512896
1600,2.492973289,3.225508893
1600,2.492978573,3.225512534
1600,2.49298175,3.225509726
1600,2.492975122,3.225507451
1600,2.492980106,3.22550845
1600,2.492980996,3.22550441
1600,2.49297608,3.225505661
1600,2.492979366,3.225512628
1600,2.492976547,3.225510243
1600,2.492974847,3.225510014
1600,2.492975966,3.225509252
1600,2.492976116,3.225509868
1600,2.492979414,3.225512037
1600,2.492977199,3.2255126
1600,2.492978109,3.225511859
1600,2.492974337,3.225508385
1600,2.492980062,3.225506434
1600,2.492975273,3.22550563
1600,2.492977544,3.225510548
1600,2.492976312,3.225512972
1600,2.492982604,3.225509637
1600,2.492975664,3.225513467
1600,2.492973401,3.225513758
1600,2.492977132,3.225512257
1600,2.492978665,3.225507898
1600,2.492975883,3.225508338
1600,2.492976111,3.225505444
1600,2.492982789,3.225509746
1600,2.492978498,3.225507775
1600,2.492976042,3.225511564
1600,2.49297392,3.225504777
1600,2.492979389,3.225507125
1600,2.492974546,3.225507877
1600,2.492976985,3.225512824
1600,2.492981987,3.225512353
1600,2.492980291,3.225504817
1600,2.492977043,3.225511964
1600,2.492974022,3.225509264
1600,2.49298151,3.22550843
1600,2.492977541,3.225512038
1600,2.492978199,3.225507392
1600,2.492978497,3.225508404
1600,2.492976291,3.225510026
1600,2.492975291,3.225510191
1600,2.492981062,3.225504175
1600,2.492982773,3.225511394
1600,2.492980558,3.225509248
1600,2.492977917,3.225506668
1600,2.492982212,3.225508673
1600,2.492975647,3.225505353
1600,2.492977295,3.225505867
1600,2.492972923,3.225506012
1600,2.492974652,3.225508429
1600,2.492978874,3.225511154
1600,2.492977592,3.225505777
1600,2.492982676,3.225506164
1600,2.492976278,3.225508202
1600,2.492980639,3.225504113
1600,2.492977705,3.225509021
1600,2.492979063,3.225511784
1600,2.492976617,3.225510677
1600,2.492974338,3.225511269
1600,2.492980372,3.225507014
1600,2.49297729,3.225505577
1600,2.492977812,3.225506642
1600,2.492980592,3.225512391
1600,2.492980277,3.225505283
1600,2.492973442,3.225510751
1600,2.492976269,3.225505807
1600,2.492979756,3.225511275
1600,2.492978699,3.22551135
1600,2.492975205,3.225513832
1600,2.49298219,3.225510283
1600,2.492975384,3.225506609
1600,2.492979782,3.225513464
1600,2.49297436,3.225504718
1600,2.492976351,3.225508787
1600,2.492975097,3.225513577
1600,2.492974152,3.225506955
1600,2.492980673,3.225509387
1600,2.492978766,3.225504194
1600,2.49297661,3.225510905
1600,2.492976496,3.22550517
1600,2.492977921,3.225511487
1600,2.492974332,3.225511398
1600,2.492982193,3.225510165
1600,2.492975556,3.225511432
1600,2.492979327,3.225504414
1600,2.492978534,3.225511483
1600,2.492973789,3.225504582
1600,2.492974653,3.225507051
1600,2.492978937,3.225512649
1600,2.492975074,3.225508381
1600,2.492981188,3.225509789
1600,2.49297658,3.2255119
1600,2.492973241,3.225506862
1600,2.492979508,3.225507219
1600,2.492976939,3.225512304
1600,2.492974191,3.225509195
1600,2.492982059,3.22550814
1600,2.492981666,3.225512592
1600,2.492977263,3.225510076
1600,2.492972829,3.225506814
1600,2.492979911,3.225505109
1600,2.492975407,3.225511232
1600,2.492979952,3.225510848
1600,2.492973122,3.225509245
1600,2.492974295,3.22550621
1600,2.492979003,3.225504334
1600,2.492977772,3.225508362
1600,2.492979182,3.225506918
1600,2.492976647,3.225504489
1600,2.492976481,3.225511698
1600,2.492981227,3.225504416
1600,2.492980307,3.225508043
1600,2.492976241,3.225511279
1600,2.492980721,3.225511532
1600,2.492980671,3.225512967
1600,2.492981959,3.225506054
1600,2.492975903,3.225512939
1600,2.492976169,3.225512059
1600,2.492975471,3.225510554
1600,2.492974574,3.225512121
1600,2.492974924,3.225505298
1600,2.492974857,3.225511099
1600,2.492975917,3.225505221
1600,2.492973759,3.225513033
1600,2.492980201,3.225512415
1600,2.492974878,3.225506529
1600,2.492980106,3.225505905
1600,2.492980543,3.225507183
1600,2.492973155,3.225506768
1600,2.492981599,3.225513743
1600,2.49297577,3.22551224
1600,2.492982321,3.225513503
1600,2.492975998,3.225510964
1600,2.492980856,3.225509144
1600,2.492974043,3.225506457
1600,2.49297532,3.225509572
1600,2.492981628,3.225507894
1600,2.492980359,3.225505554
1600,2.492973974,3.225505525
1600,2.492978809,3.225513659
1600,2.492976282,3.225511704
1600,2.492979915,3.225509482
1600,2.492973435,3.2255048
1600,2.492978278,3.225513992
1600,2.492980657,3.225512032
1600,2.49297597,3.225509494
1600,2.492977108,3.225509982
1600,2.492979212,3.22550735
1600,2.492974318,3.225507579
1600,2.492976167,3.225504385
1600,2.492973801,3.225509016
1600,2.492980844,3.22551196
1600,2.492979619,3.225508393
1600,2.4929828,3.22550478
1600,2.492973185,3.225507481
1600,2.492977134,3.225508163
1600,2.492982605,3.225507035
1600,2.492981226,3.225509223
1600,2.492976699,3.225505231
1600,2.49297877,3.225508592
1600,2.492975701,3.225504178
1600,2.492977204,3.225508164
1600,2.492975551,3.225506059
1600,2.492980515,3.225513796
1600,2.492973317,3.225508917
1600,2.492976997,3.225506431
1600,2.492977798,3.225513352
1600,2.492975602,3.225507512
1600,2.492980864,3.225508782
1600,2.492975641,3.22551344
1600,2.492979492,3.225512332
1600,2.492977416,3.225505242
1600,2.492975798,3.225509906
1600,2.492975846,3.225511912
1600,2.492978087,3.225513528
1600,2.492977613,3.225507006
1600,2.492980275,3.22551383
1600,2.492982424,3.225510704
1600,2.492981324,3.225512448
1600,2.492978719,3.225512129
1600,2.492978633,3.225511191
1600,2.492981192,3.225506227
1600,2.492980288,3.225505096
1600,2.492980046,3.225504768
1600,2.49297466,3.225512021
1600,2.492974186,3.225509658
1600,2.492980656,3.225511772
1600,2.492982454,3.225505768
1600,2.492979936,3.22550649
1600,2.492973641,3.225513805
1600,2.492973228,3.225505784
1600,2.492980639,3.225505798
1600,2.49298013,3.225507382
1600,2.492980985,3.22550412
1600,2.492974488,3.225505452
1600,2.492973122,3.225509845
1600,2.492972885,3.225504965
1600,2.492975318,3.225511455
1600,2.492977774,3.225504817
1600,2.492980767,3.225506223
1600,2.492973463,3.225506689
1600,2.492981313,3.225513586
1600,2.492979303,3.225504677
1600,2.492974286,3.225511674
1600,2.492973849,3.225512813
1600,2.492980771,3.225512503
1600,2.492977422,3.225505342
1600,2.492977453,3.225512
1600,2.492981865,3.225512529
1600,2.492980917,3.225510994
1600,2.492974417,3.225505902
1600,2.492978205,3.225513978
1600,2.492973069,3.225512667
1600,2.492978371,3.225513542
1600,2.492975678,3.225512155
1600,2.492981833,3.225507762
1600,2.492982771,3.225512275
1600,2.492972868,3.225504744
1600,2.492981388,3.225511505
1600,2.492975552,3.225510125
1600,2.492977178,3.225505245
1600,2.492979416,3.225506752
1600,2.492976172,3.225512838
1600,2.492980611,3.225507419
1600,2.492981713,3.225512716
1600,2.492973789,3.225508343
1600,2.492978136,3.22550401
1600,2.492972914,3.225504665
1600,2.492975544,3.225506347
1600,2.49297972,3.225510024
1600,2.4929788,3.225510691
1600,2.49297838,3.225508768
1600,2.492973022,3.225509882
1600,2.492979713,3.225507327
1600,2.49298018,3.225512994
1600,2.492977965,3.225512538
1600,2.492980015,3.225512483
1600,2.492977724,3.225512021
1600,2.492976185,3.225509851
1600,2.49298137,3.225513088
1600,2.492979238,3.2255071
1600,2.492974209,3.225504171
1600,2.492981861,3.22550682
1600,2.492979236,3.225513714
1600,2.492976319,3.225506515
1600,2.492978896,3.225512702
1600,2.492974462,3.225504421
1600,2.49297994,3.225508043
1600,2.492981588,3.225504373
1600,2.492979685,3.22550718
1600,2.492976476,3.225510471
1600,2.492982516,3.225510443
1600,2.492977209,3.225512163
1600,2.49297693,3.225507804
1600,2.492976158,3.225505203
1600,2.492974117,3.225511126
1600,2.492975649,3.225510297
1600,2.492979363,3.225508722
1600,2.492982463,3.225507846
1600,2.492973855,3.225506338
1600,2.492975985,3.225506969
1600,2.492976256,3.225510895
1600,2.49298147,3.225505294
1600,2.49297752,3.225513989
1600,2.492973371,3.225506833
1600,2.492982729,3.225510271
1600,2.492974135,3.225510286
1600,2.492980186,3.225506121
1600,2.492979599,3.225507957
1600,2.492977025,3.225509623
1600,2.492977327,3.225511581
1600,2.492977146,3.225509935
1600,2.492979735,3.225513721
1600,2.492978582,3.225507662
